50000000,1,128,max,cpu,123652744
50000000,1,128,max,gpu,216668558
50000000,1,128,min,cpu,229027895
50000000,1,128,min,gpu,203347522
50000000,1,128,avg,cpu,254126296
50000000,1,128,avg,gpu,232433118
50000000,1,128,dev,cpu,637321334
50000000,1,128,dev,gpu,273376088
50000000,1,128,all,cpu,652035137
50000000,1,128,all,gpu,260440068
49999872,4,128,max,cpu,125989123
49999872,4,128,max,gpu,136154451
49999872,4,128,min,cpu,224018874
49999872,4,128,min,gpu,128507280
49999872,4,128,avg,cpu,252558531
49999872,4,128,avg,gpu,142362864
49999872,4,128,dev,cpu,640622783
49999872,4,128,dev,gpu,148507437
49999872,4,128,all,cpu,654604537
49999872,4,128,all,gpu,145603103
49999872,16,128,max,cpu,125233075
49999872,16,128,max,gpu,131302492
49999872,16,128,min,cpu,222487268
49999872,16,128,min,gpu,123212265
49999872,16,128,avg,cpu,253340329
49999872,16,128,avg,gpu,164611462
49999872,16,128,dev,cpu,644789149
49999872,16,128,dev,gpu,131528980
49999872,16,128,all,cpu,637513092
49999872,16,128,all,gpu,134212081
49996800,28,128,max,cpu,110558485
49996800,28,128,max,gpu,131143483
49996800,28,128,min,cpu,185440509
49996800,28,128,min,gpu,118495481
49996800,28,128,avg,cpu,231663843
49996800,28,128,avg,gpu,132257788
49996800,28,128,dev,cpu,650802623
49996800,28,128,dev,gpu,136290009
49996800,28,128,all,cpu,682950907
49996800,28,128,all,gpu,137738272
49999872,1,256,max,cpu,125231911
49999872,1,256,max,gpu,155800453
49999872,1,256,min,cpu,228832639
49999872,1,256,min,gpu,143671284
49999872,1,256,avg,cpu,250924811
49999872,1,256,avg,gpu,175990880
49999872,1,256,dev,cpu,618359731
49999872,1,256,dev,gpu,186693337
49999872,1,256,all,cpu,621354034
49999872,1,256,all,gpu,199754700
49999872,4,256,max,cpu,110345893
49999872,4,256,max,gpu,122737285
49999872,4,256,min,cpu,192084159
49999872,4,256,min,gpu,111472250
49999872,4,256,avg,cpu,233098371
49999872,4,256,avg,gpu,137835108
49999872,4,256,dev,cpu,604967348
49999872,4,256,dev,gpu,132125948
49999872,4,256,all,cpu,607246233
49999872,4,256,all,gpu,136328947
49999872,16,256,max,cpu,113599834
49999872,16,256,max,gpu,134085667
49999872,16,256,min,cpu,190321134
49999872,16,256,min,gpu,125008070
49999872,16,256,avg,cpu,231576957
49999872,16,256,avg,gpu,139744376
49999872,16,256,dev,cpu,615673617
49999872,16,256,dev,gpu,138674296
49999872,16,256,all,cpu,621639662
49999872,16,256,all,gpu,141364274
49996800,28,256,max,cpu,116076364
49996800,28,256,max,gpu,143894655
49996800,28,256,min,cpu,191072772
49996800,28,256,min,gpu,134274309
49996800,28,256,avg,cpu,232922698
49996800,28,256,avg,gpu,127213231
49996800,28,256,dev,cpu,619913060
49996800,28,256,dev,gpu,138590565
49996800,28,256,all,cpu,623161193
49996800,28,256,all,gpu,141334873
49999872,1,512,max,cpu,116117772
49999872,1,512,max,gpu,134477514
49999872,1,512,min,cpu,193643654
49999872,1,512,min,gpu,127063570
49999872,1,512,avg,cpu,234101054
49999872,1,512,avg,gpu,165158534
49999872,1,512,dev,cpu,622659857
49999872,1,512,dev,gpu,182224314
49999872,1,512,all,cpu,624221432
49999872,1,512,all,gpu,194237984
49999872,4,512,max,cpu,115291850
49999872,4,512,max,gpu,122330244
49999872,4,512,min,cpu,191969265
49999872,4,512,min,gpu,112690034
49999872,4,512,avg,cpu,233284144
49999872,4,512,avg,gpu,132199243
49999872,4,512,dev,cpu,621456131
49999872,4,512,dev,gpu,140453150
49999872,4,512,all,cpu,624334494
49999872,4,512,all,gpu,143204617
49995776,16,512,max,cpu,112536008
49995776,16,512,max,gpu,141308130
49995776,16,512,min,cpu,186763824
49995776,16,512,min,gpu,132090009
49995776,16,512,avg,cpu,229478474
49995776,16,512,avg,gpu,132606424
49995776,16,512,dev,cpu,612313890
49995776,16,512,dev,gpu,141720124
49995776,16,512,all,cpu,624828436
49995776,16,512,all,gpu,143738493
49989632,28,512,max,cpu,115132623
49989632,28,512,max,gpu,147458524
49989632,28,512,min,cpu,191265815
49989632,28,512,min,gpu,135032007
49989632,28,512,avg,cpu,231740396
49989632,28,512,avg,gpu,131879445
49989632,28,512,dev,cpu,613337123
49989632,28,512,dev,gpu,140101398
49989632,28,512,all,cpu,616302737
49989632,28,512,all,gpu,137201710
49999872,1,1024,max,cpu,126120533
49999872,1,1024,max,gpu,101688512
49999872,1,1024,min,cpu,187134970
49999872,1,1024,min,gpu,111518266
49999872,1,1024,avg,cpu,227542507
49999872,1,1024,avg,gpu,165966500
49999872,1,1024,dev,cpu,597358481
49999872,1,1024,dev,gpu,177867565
49999872,1,1024,all,cpu,611299282
49999872,1,1024,all,gpu,189727239
49999872,4,1024,max,cpu,113036908
49999872,4,1024,max,gpu,119587855
49999872,4,1024,min,cpu,192394781
49999872,4,1024,min,gpu,110396077
49999872,4,1024,avg,cpu,230430898
49999872,4,1024,avg,gpu,121316085
49999872,4,1024,dev,cpu,609612639
49999872,4,1024,dev,gpu,130453782
49999872,4,1024,all,cpu,608354345
49999872,4,1024,all,gpu,133612814
49987584,16,1024,max,cpu,113958104
49987584,16,1024,max,gpu,136554629
49987584,16,1024,min,cpu,186004360
49987584,16,1024,min,gpu,127717429
49987584,16,1024,avg,cpu,225954488
49987584,16,1024,avg,gpu,114589169
49987584,16,1024,dev,cpu,612160759
49987584,16,1024,dev,gpu,122033272
49987584,16,1024,all,cpu,602952377
49987584,16,1024,all,gpu,116306042
49975296,28,1024,max,cpu,114242125
49975296,28,1024,max,gpu,138198469
49975296,28,1024,min,cpu,196497279
49975296,28,1024,min,gpu,132907982
49975296,28,1024,avg,cpu,235596510
49975296,28,1024,avg,gpu,124546325
49975296,28,1024,dev,cpu,625177597
49975296,28,1024,dev,gpu,127127980
49975296,28,1024,all,cpu,623302146
49975296,28,1024,all,gpu,120082140
100000000,1,128,max,cpu,227108813
100000000,1,128,max,gpu,419904578
100000000,1,128,min,cpu,403353930
100000000,1,128,min,gpu,438639058
100000000,1,128,avg,cpu,467756473
100000000,1,128,avg,gpu,539671880
100000000,1,128,dev,cpu,1246235516
100000000,1,128,dev,gpu,552524782
100000000,1,128,all,cpu,1251960764
100000000,1,128,all,gpu,552974312
99999744,4,128,max,cpu,247158329
99999744,4,128,max,gpu,274731257
99999744,4,128,min,cpu,378802931
99999744,4,128,min,gpu,250640836
99999744,4,128,avg,cpu,466308538
99999744,4,128,avg,gpu,285810947
99999744,4,128,dev,cpu,1217142843
99999744,4,128,dev,gpu,300779401
99999744,4,128,all,cpu,1231107427
99999744,4,128,all,gpu,290889064
99999744,16,128,max,cpu,245705014
99999744,16,128,max,gpu,283602040
99999744,16,128,min,cpu,394511870
99999744,16,128,min,gpu,239003632
99999744,16,128,avg,cpu,471101172
99999744,16,128,avg,gpu,281395541
99999744,16,128,dev,cpu,1259598523
99999744,16,128,dev,gpu,266307675
99999744,16,128,all,cpu,1253473390
99999744,16,128,all,gpu,265413477
99997184,28,128,max,cpu,230582841
99997184,28,128,max,gpu,271508751
99997184,28,128,min,cpu,389155491
99997184,28,128,min,gpu,294827486
99997184,28,128,avg,cpu,474107969
99997184,28,128,avg,gpu,285336174
99997184,28,128,dev,cpu,1261020176
99997184,28,128,dev,gpu,303232240
99997184,28,128,all,cpu,1249889695
99997184,28,128,all,gpu,316752746
100000000,1,256,max,cpu,226075630
100000000,1,256,max,gpu,323154396
100000000,1,256,min,cpu,391151313
100000000,1,256,min,gpu,339971097
100000000,1,256,avg,cpu,478697863
100000000,1,256,avg,gpu,347813963
100000000,1,256,dev,cpu,1208762076
100000000,1,256,dev,gpu,567070179
100000000,1,256,all,cpu,1221430513
100000000,1,256,all,gpu,411677464
99999744,4,256,max,cpu,216602657
99999744,4,256,max,gpu,235234169
99999744,4,256,min,cpu,382850605
99999744,4,256,min,gpu,250231341
99999744,4,256,avg,cpu,460221822
99999744,4,256,avg,gpu,259715548
99999744,4,256,dev,cpu,1216224071
99999744,4,256,dev,gpu,284061020
99999744,4,256,all,cpu,1195871932
99999744,4,256,all,gpu,291291860
99999744,16,256,max,cpu,215200431
99999744,16,256,max,gpu,253456894
99999744,16,256,min,cpu,374317469
99999744,16,256,min,gpu,258472825
99999744,16,256,avg,cpu,474248940
99999744,16,256,avg,gpu,297379214
99999744,16,256,dev,cpu,1191346402
99999744,16,256,dev,gpu,312239197
99999744,16,256,all,cpu,1179111745
99999744,16,256,all,gpu,270653306
99993600,28,256,max,cpu,230762891
99993600,28,256,max,gpu,272593969
99993600,28,256,min,cpu,369048478
99993600,28,256,min,gpu,256766488
99993600,28,256,avg,cpu,461329850
99993600,28,256,avg,gpu,286662121
99993600,28,256,dev,cpu,1175533028
99993600,28,256,dev,gpu,282225229
99993600,28,256,all,cpu,1234250255
99993600,28,256,all,gpu,294748694
99999744,1,512,max,cpu,222576254
99999744,1,512,max,gpu,273608048
99999744,1,512,min,cpu,377596120
99999744,1,512,min,gpu,272097804
99999744,1,512,avg,cpu,476515506
99999744,1,512,avg,gpu,353501604
99999744,1,512,dev,cpu,1200976589
99999744,1,512,dev,gpu,421900719
99999744,1,512,all,cpu,1196532776
99999744,1,512,all,gpu,459142713
99999744,4,512,max,cpu,231229944
99999744,4,512,max,gpu,255114706
99999744,4,512,min,cpu,393138967
99999744,4,512,min,gpu,257767631
99999744,4,512,avg,cpu,471897105
99999744,4,512,avg,gpu,267215851
99999744,4,512,dev,cpu,1236058201
99999744,4,512,dev,gpu,285383034
99999744,4,512,all,cpu,1287084251
99999744,4,512,all,gpu,276586780
99999744,16,512,max,cpu,219297129
99999744,16,512,max,gpu,299247683
99999744,16,512,min,cpu,399770414
99999744,16,512,min,gpu,262818285
99999744,16,512,avg,cpu,462551961
99999744,16,512,avg,gpu,281862864
99999744,16,512,dev,cpu,1239268377
99999744,16,512,dev,gpu,289952438
99999744,16,512,all,cpu,1238788029
99999744,16,512,all,gpu,286872520
99993600,28,512,max,cpu,233804120
99993600,28,512,max,gpu,342207827
99993600,28,512,min,cpu,383933339
99993600,28,512,min,gpu,278150899
99993600,28,512,avg,cpu,457171734
99993600,28,512,avg,gpu,281324937
99993600,28,512,dev,cpu,1228835304
99993600,28,512,dev,gpu,280213075
99993600,28,512,all,cpu,1237109952
99993600,28,512,all,gpu,282200321
99999744,1,1024,max,cpu,227279490
99999744,1,1024,max,gpu,237866296
99999744,1,1024,min,cpu,378649172
99999744,1,1024,min,gpu,213388441
99999744,1,1024,avg,cpu,462974985
99999744,1,1024,avg,gpu,323613412
99999744,1,1024,dev,cpu,1207208469
99999744,1,1024,dev,gpu,360503351
99999744,1,1024,all,cpu,1232071861
99999744,1,1024,all,gpu,381352208
99999744,4,1024,max,cpu,230187961
99999744,4,1024,max,gpu,235120788
99999744,4,1024,min,cpu,386210684
99999744,4,1024,min,gpu,219840318
99999744,4,1024,avg,cpu,468867656
99999744,4,1024,avg,gpu,233480525
99999744,4,1024,dev,cpu,1233731769
99999744,4,1024,dev,gpu,254036810
99999744,4,1024,all,cpu,1229785402
99999744,4,1024,all,gpu,257618782
99991552,16,1024,max,cpu,226855721
99991552,16,1024,max,gpu,255970048
99991552,16,1024,min,cpu,384009067
99991552,16,1024,min,gpu,238498243
99991552,16,1024,avg,cpu,466090029
99991552,16,1024,avg,gpu,254550740
99991552,16,1024,dev,cpu,1251185372
99991552,16,1024,dev,gpu,242372760
99991552,16,1024,all,cpu,1254105628
99991552,16,1024,all,gpu,245485683
99979264,28,1024,max,cpu,231878256
99979264,28,1024,max,gpu,269105321
99979264,28,1024,min,cpu,388791662
99979264,28,1024,min,gpu,238294580
99979264,28,1024,avg,cpu,470487798
99979264,28,1024,avg,gpu,235341866
99979264,28,1024,dev,cpu,1248529034
99979264,28,1024,dev,gpu,246834740
99979264,28,1024,all,cpu,1253267852
99979264,28,1024,all,gpu,231206810
150000000,1,128,max,cpu,346171904
150000000,1,128,max,gpu,676896918
150000000,1,128,min,cpu,583231175
150000000,1,128,min,gpu,616489013
150000000,1,128,avg,cpu,706969047
150000000,1,128,avg,gpu,775127961
150000000,1,128,dev,cpu,1854772961
150000000,1,128,dev,gpu,844596942
150000000,1,128,all,cpu,1869257525
150000000,1,128,all,gpu,857900022
149999616,4,128,max,cpu,346856998
149999616,4,128,max,gpu,434151604
149999616,4,128,min,cpu,581161464
149999616,4,128,min,gpu,395185836
149999616,4,128,avg,cpu,705542837
149999616,4,128,avg,gpu,425684935
149999616,4,128,dev,cpu,1878557721
149999616,4,128,dev,gpu,466852791
149999616,4,128,all,cpu,1882920853
149999616,4,128,all,gpu,436446137
149999616,16,128,max,cpu,327155061
149999616,16,128,max,gpu,371476337
149999616,16,128,min,cpu,558949130
149999616,16,128,min,gpu,347603681
149999616,16,128,avg,cpu,680477873
149999616,16,128,avg,gpu,356848493
149999616,16,128,dev,cpu,1790934177
149999616,16,128,dev,gpu,375426668
149999616,16,128,all,cpu,1836662663
149999616,16,128,all,gpu,370614230
149997568,28,128,max,cpu,331580175
149997568,28,128,max,gpu,378660805
149997568,28,128,min,cpu,578340793
149997568,28,128,min,gpu,349572763
149997568,28,128,avg,cpu,700850257
149997568,28,128,avg,gpu,392029045
149997568,28,128,dev,cpu,1848029732
149997568,28,128,dev,gpu,398072622
149997568,28,128,all,cpu,1815018585
149997568,28,128,all,gpu,394941426
149999872,1,256,max,cpu,331904189
149999872,1,256,max,gpu,478188144
149999872,1,256,min,cpu,577303686
149999872,1,256,min,gpu,448992031
149999872,1,256,avg,cpu,694863601
149999872,1,256,avg,gpu,519564193
149999872,1,256,dev,cpu,1822317067
149999872,1,256,dev,gpu,549370830
149999872,1,256,all,cpu,1836594099
149999872,1,256,all,gpu,581203736
149999616,4,256,max,cpu,343985000
149999616,4,256,max,gpu,379691610
149999616,4,256,min,cpu,574281365
149999616,4,256,min,gpu,327814671
149999616,4,256,avg,cpu,701837411
149999616,4,256,avg,gpu,389570231
149999616,4,256,dev,cpu,1854117510
149999616,4,256,dev,gpu,390177283
149999616,4,256,all,cpu,1897028072
149999616,4,256,all,gpu,405306373
149999616,16,256,max,cpu,339633044
149999616,16,256,max,gpu,377265302
149999616,16,256,min,cpu,574814695
149999616,16,256,min,gpu,368163528
149999616,16,256,avg,cpu,713451072
149999616,16,256,avg,gpu,415937921
149999616,16,256,dev,cpu,1871481033
149999616,16,256,dev,gpu,406343779
149999616,16,256,all,cpu,1870621794
149999616,16,256,all,gpu,407180451
149997568,28,256,max,cpu,355436181
149997568,28,256,max,gpu,446162602
149997568,28,256,min,cpu,590736927
149997568,28,256,min,gpu,409686763
149997568,28,256,avg,cpu,713189271
149997568,28,256,avg,gpu,372561107
149997568,28,256,dev,cpu,1867951466
149997568,28,256,dev,gpu,399738416
149997568,28,256,all,cpu,1847657464
149997568,28,256,all,gpu,400303821
149999616,1,512,max,cpu,342753316
149999616,1,512,max,gpu,422094684
149999616,1,512,min,cpu,575620855
149999616,1,512,min,gpu,384973596
149999616,1,512,avg,cpu,697194800
149999616,1,512,avg,gpu,483260707
149999616,1,512,dev,cpu,1862704480
149999616,1,512,dev,gpu,536532416
149999616,1,512,all,cpu,1832995820
149999616,1,512,all,gpu,575928227
149999616,4,512,max,cpu,329973321
149999616,4,512,max,gpu,349735024
149999616,4,512,min,cpu,569287699
149999616,4,512,min,gpu,318635655
149999616,4,512,avg,cpu,688707941
149999616,4,512,avg,gpu,384617300
149999616,4,512,dev,cpu,1812848310
149999616,4,512,dev,gpu,398784182
149999616,4,512,all,cpu,1821880923
149999616,4,512,all,gpu,403681587
149995520,16,512,max,cpu,330088721
149995520,16,512,max,gpu,419219372
149995520,16,512,min,cpu,571574472
149995520,16,512,min,gpu,368594744
149995520,16,512,avg,cpu,710446785
149995520,16,512,avg,gpu,392989810
149995520,16,512,dev,cpu,1873361466
149995520,16,512,dev,gpu,398391845
149995520,16,512,all,cpu,1878159994
149995520,16,512,all,gpu,404164732
149997568,28,512,max,cpu,347932134
149997568,28,512,max,gpu,431199259
149997568,28,512,min,cpu,587904758
149997568,28,512,min,gpu,402362764
149997568,28,512,avg,cpu,711608053
149997568,28,512,avg,gpu,386064118
149997568,28,512,dev,cpu,1865138793
149997568,28,512,dev,gpu,414906196
149997568,28,512,all,cpu,1873127431
149997568,28,512,all,gpu,401645225
149999616,1,1024,max,cpu,351531819
149999616,1,1024,max,gpu,396335818
149999616,1,1024,min,cpu,588280153
149999616,1,1024,min,gpu,335905838
149999616,1,1024,avg,cpu,711842283
149999616,1,1024,avg,gpu,501104246
149999616,1,1024,dev,cpu,1876601366
149999616,1,1024,dev,gpu,542830315
149999616,1,1024,all,cpu,1884017796
149999616,1,1024,all,gpu,574372836
149999616,4,1024,max,cpu,352267644
149999616,4,1024,max,gpu,365530817
149999616,4,1024,min,cpu,587020784
149999616,4,1024,min,gpu,321457614
149999616,4,1024,avg,cpu,713245226
149999616,4,1024,avg,gpu,395062475
149999616,4,1024,dev,cpu,1860520534
149999616,4,1024,dev,gpu,435674709
149999616,4,1024,all,cpu,1858194481
149999616,4,1024,all,gpu,453472763
149995520,16,1024,max,cpu,353914235
149995520,16,1024,max,gpu,377353665
149995520,16,1024,min,cpu,590780747
149995520,16,1024,min,gpu,353331277
149995520,16,1024,avg,cpu,711640348
149995520,16,1024,avg,gpu,350633797
149995520,16,1024,dev,cpu,1830238556
149995520,16,1024,dev,gpu,402841946
149995520,16,1024,all,cpu,1799894929
149995520,16,1024,all,gpu,339413587
149983232,28,1024,max,cpu,332999858
149983232,28,1024,max,gpu,387875373
149983232,28,1024,min,cpu,565824417
149983232,28,1024,min,gpu,348292071
149983232,28,1024,avg,cpu,676445744
149983232,28,1024,avg,gpu,329584163
149983232,28,1024,dev,cpu,1787975117
149983232,28,1024,dev,gpu,355683996
149983232,28,1024,all,cpu,1859105925
149983232,28,1024,all,gpu,359688507
200000000,1,128,max,cpu,440448295
200000000,1,128,max,gpu,863081651
200000000,1,128,min,cpu,771529874
200000000,1,128,min,gpu,821504875
200000000,1,128,avg,cpu,918511786
200000000,1,128,avg,gpu,1036494553
200000000,1,128,dev,cpu,2407868154
200000000,1,128,dev,gpu,1067749985
200000000,1,128,all,cpu,2429667551
200000000,1,128,all,gpu,1195291096
200000000,4,128,max,cpu,462854701
200000000,4,128,max,gpu,595586448
200000000,4,128,min,cpu,784003115
200000000,4,128,min,gpu,516562092
200000000,4,128,avg,cpu,963782809
200000000,4,128,avg,gpu,562979423
200000000,4,128,dev,cpu,2507489936
200000000,4,128,dev,gpu,578924648
200000000,4,128,all,cpu,2533552192
200000000,4,128,all,gpu,572156097
199999488,16,128,max,cpu,463227198
199999488,16,128,max,gpu,541896531
199999488,16,128,min,cpu,781520877
199999488,16,128,min,gpu,456018833
199999488,16,128,avg,cpu,962974070
199999488,16,128,avg,gpu,510737989
199999488,16,128,dev,cpu,2486565420
199999488,16,128,dev,gpu,580660049
199999488,16,128,all,cpu,2494126443
199999488,16,128,all,gpu,504975908
199997952,28,128,max,cpu,456980097
199997952,28,128,max,gpu,587311023
199997952,28,128,min,cpu,762479307
199997952,28,128,min,gpu,483738967
199997952,28,128,avg,cpu,955131726
199997952,28,128,avg,gpu,506523281
199997952,28,128,dev,cpu,2443893518
199997952,28,128,dev,gpu,533856638
199997952,28,128,all,cpu,2521954234
199997952,28,128,all,gpu,579806760
200000000,1,256,max,cpu,444072123
200000000,1,256,max,gpu,708005672
200000000,1,256,min,cpu,770977263
200000000,1,256,min,gpu,616355242
200000000,1,256,avg,cpu,947469045
200000000,1,256,avg,gpu,685019138
200000000,1,256,dev,cpu,2429932160
200000000,1,256,dev,gpu,790458096
200000000,1,256,all,cpu,2441520233
200000000,1,256,all,gpu,779934225
199999488,4,256,max,cpu,473707016
199999488,4,256,max,gpu,476709048
199999488,4,256,min,cpu,763036257
199999488,4,256,min,gpu,465720334
199999488,4,256,avg,cpu,941015364
199999488,4,256,avg,gpu,512818464
199999488,4,256,dev,cpu,2452840541
199999488,4,256,dev,gpu,661891769
199999488,4,256,all,cpu,2477827865
199999488,4,256,all,gpu,546760991
199999488,16,256,max,cpu,465375635
199999488,16,256,max,gpu,533435523
199999488,16,256,min,cpu,773232801
199999488,16,256,min,gpu,544633629
199999488,16,256,avg,cpu,950390132
199999488,16,256,avg,gpu,532521257
199999488,16,256,dev,cpu,2497340469
199999488,16,256,dev,gpu,494318714
199999488,16,256,all,cpu,2567839480
199999488,16,256,all,gpu,550110780
199994368,28,256,max,cpu,465401183
199994368,28,256,max,gpu,557919332
199994368,28,256,min,cpu,776622858
199994368,28,256,min,gpu,580858009
199994368,28,256,avg,cpu,920437683
199994368,28,256,avg,gpu,481708007
199994368,28,256,dev,cpu,2472773772
199994368,28,256,dev,gpu,590284459
199994368,28,256,all,cpu,2496373375
199994368,28,256,all,gpu,559818614
200000000,1,512,max,cpu,447652827
200000000,1,512,max,gpu,561077309
200000000,1,512,min,cpu,767471882
200000000,1,512,min,gpu,525658191
200000000,1,512,avg,cpu,917141638
200000000,1,512,avg,gpu,658091960
200000000,1,512,dev,cpu,2431704537
200000000,1,512,dev,gpu,725678971
200000000,1,512,all,cpu,2421381817
200000000,1,512,all,gpu,834184193
199999488,4,512,max,cpu,443804170
199999488,4,512,max,gpu,505741201
199999488,4,512,min,cpu,795390583
199999488,4,512,min,gpu,462252369
199999488,4,512,avg,cpu,957359364
199999488,4,512,avg,gpu,503772737
199999488,4,512,dev,cpu,2457755504
199999488,4,512,dev,gpu,548009529
199999488,4,512,all,cpu,2432704405
199999488,4,512,all,gpu,551282606
199999488,16,512,max,cpu,452115528
199999488,16,512,max,gpu,631127051
199999488,16,512,min,cpu,810937722
199999488,16,512,min,gpu,543609573
199999488,16,512,avg,cpu,941777015
199999488,16,512,avg,gpu,527769593
199999488,16,512,dev,cpu,2476925464
199999488,16,512,dev,gpu,605545989
199999488,16,512,all,cpu,2493518850
199999488,16,512,all,gpu,544968639
199987200,28,512,max,cpu,475977768
199987200,28,512,max,gpu,602986633
199987200,28,512,min,cpu,787569552
199987200,28,512,min,gpu,564120045
199987200,28,512,avg,cpu,959307775
199987200,28,512,avg,gpu,540851241
199987200,28,512,dev,cpu,2522666288
199987200,28,512,dev,gpu,616025692
199987200,28,512,all,cpu,2456510480
199987200,28,512,all,gpu,548564255
199999488,1,1024,max,cpu,445336941
199999488,1,1024,max,gpu,497374900
199999488,1,1024,min,cpu,794534790
199999488,1,1024,min,gpu,444190796
199999488,1,1024,avg,cpu,934771419
199999488,1,1024,avg,gpu,724512502
199999488,1,1024,dev,cpu,2421237722
199999488,1,1024,dev,gpu,719426859
199999488,1,1024,all,cpu,2464944961
199999488,1,1024,all,gpu,787064310
199999488,4,1024,max,cpu,435234318
199999488,4,1024,max,gpu,459306655
199999488,4,1024,min,cpu,863358273
199999488,4,1024,min,gpu,426897084
199999488,4,1024,avg,cpu,957094434
199999488,4,1024,avg,gpu,517157165
199999488,4,1024,dev,cpu,2465851944
199999488,4,1024,dev,gpu,615465891
199999488,4,1024,all,cpu,2438703993
199999488,4,1024,all,gpu,519799189
199999488,16,1024,max,cpu,466699294
199999488,16,1024,max,gpu,538269692
199999488,16,1024,min,cpu,809690447
199999488,16,1024,min,gpu,436487595
199999488,16,1024,avg,cpu,956513260
199999488,16,1024,avg,gpu,495967818
199999488,16,1024,dev,cpu,2466291983
199999488,16,1024,dev,gpu,488181651
199999488,16,1024,all,cpu,2452190082
199999488,16,1024,all,gpu,467293579
199987200,28,1024,max,cpu,476615167
199987200,28,1024,max,gpu,534428063
199987200,28,1024,min,cpu,792031170
199987200,28,1024,min,gpu,522290918
199987200,28,1024,avg,cpu,952420542
199987200,28,1024,avg,gpu,483278199
199987200,28,1024,dev,cpu,2509140508
199987200,28,1024,dev,gpu,571582575
199987200,28,1024,all,cpu,2524158552
199987200,28,1024,all,gpu,455097200
